Datetime,PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),NO2(GT),PT08.S5(O3),T,RH,AH
2004-12-21 12:00:00,897.25,845.25,942.25,135.0,786.5,7.7750000953674,36.849999427795,0.39080366632987645
2004-12-21 13:00:00,948.5,965.25,860.25,138.0,892.0,8.6500000953674,33.724999427795,0.3790372666256606
2004-12-21 14:00:00,895.5,891.0,920.75,132.0,766.25,8.4750001430511,34.324999809265,0.381339050135703
2004-12-21 15:00:00,908.25,885.75,922.0,142.0,835.25,8.9249999523163,34.47500038147,0.3945705700540184
2004-12-21 16:00:00,958.75,923.5,899.0,137.0,897.25,8.7750000953674,35.675000190735,0.4042801550252536
2004-12-21 17:00:00,993.5,1004.75,831.5,145.0,1009.25,7.9250001907349,38.625000953674,0.4137350499020415
2004-12-21 18:00:00,1080.75,1201.75,690.75,166.0,1249.5,7.5500000715256,40.14999961853,0.41946816433258616
2004-12-21 19:00:00,1080.75,1163.75,704.75,165.0,1282.5,6.8750001192093,40.300000190735,0.40246922658263234
2004-12-21 20:00:00,1175.0,1248.0,660.5,175.0,1376.75,6.4500000476837,41.699999809265,0.4047467040762461
2004-12-21 21:00:00,1123.0,1109.6666666667,731.66666666667,185.0,1322.0,6.3333334922791,42.63333384196,0.41057400154570456
2004-12-21 22:00:00,1031.5,952.0,832.5,166.0,1198.25,5.9250000715256,44.675000190735,0.41856832128909577
2004-12-21 23:00:00,926.75,804.75,964.75,140.0,1006.5,5.825000166893,43.375000953674,0.40365635462525246
2004-12-22 00:00:00,952.0,837.5,947.5,133.0,976.0,5.75,42.525000572205,0.3937477776849339
2004-12-22 01:00:00,986.5,883.25,912.75,144.0,1013.25,5.625,41.999999046326,0.3856170824069706
2004-12-22 02:00:00,902.0,761.0,1048.0,126.0,868.25,5.3250000476837,42.300000190735,0.38056915667319485
2004-12-22 03:00:00,832.5,647.5,1135.25,,760.25,5.0999999046326,43.474999427795,0.3852210362625315
2004-12-22 04:00:00,775.75,525.0,1390.75,72.0,585.25,5.0750000476837,44.849999427795,0.39673117413470443
2004-12-22 05:00:00,811.75,540.5,1308.75,70.0,616.0,5.1999998092651,45.949999809265,0.409921514272383
2004-12-22 06:00:00,821.25,563.0,1270.0,74.0,678.0,4.6500000953674,48.974999427795,0.420888486414305
2004-12-22 07:00:00,931.75,701.25,943.75,124.0,935.5,4.5249999761581,51.849999427795,0.4418200660111648
2004-12-22 08:00:00,1069.25,931.0,781.5,152.0,1110.0,4.4500000476837,53.025000572205,0.4495295157322044
2004-12-22 09:00:00,1137.0,1065.75,680.75,174.0,1257.5,4.7750000953674,53.125,0.4604517680338394
2004-12-22 10:00:00,1008.75,926.25,790.75,161.0,1080.0,7.799999833107,42.02499961853,0.44642785704423305
2004-12-22 11:00:00,962.0,876.75,841.0,120.0,949.25,9.25,37.550000190735,0.4390718684504554
2004-12-22 12:00:00,972.25,909.0,826.5,111.0,894.25,10.049999952316,34.175000190735,0.42116124941643807
2004-12-22 13:00:00,968.0,919.75,831.25,128.0,882.25,10.325000286102,32.625000476837,0.4093577769504767
2004-12-22 14:00:00,938.75,901.75,884.0,133.0,872.0,9.8000001907349,31.824999809265,0.38582709280401645
2004-12-22 15:00:00,900.5,843.0,1060.75,121.0,750.75,9.7500002384186,30.275000095367,0.36583381021242056
2004-12-22 16:00:00,975.0,938.0,874.25,147.0,927.5,9.5999999046326,29.625000476837,0.35447135364230764
2004-12-22 17:00:00,1028.25,1024.5,773.5,136.0,1160.25,8.0750000476837,32.499999046326,0.3516132195648035
2004-12-22 18:00:00,997.5,972.0,806.25,153.0,1090.25,6.75,36.099999427795,0.3575176152042015
2004-12-22 19:00:00,1094.0,1104.75,707.5,178.0,1274.0,6.3500000238419,36.500000953674,0.351901924782953
2004-12-22 20:00:00,1127.75,1161.0,671.5,174.0,1339.5,5.8500000238419,37.849999427795,0.352834254468767
2004-12-22 21:00:00,1110.5,1030.0,751.0,166.0,1271.25,5.1499999761581,40.724999427795,0.36207968551477815
2004-12-22 22:00:00,1120.75,1022.5,725.0,169.0,1353.5,4.8499999046326,45.050000190735,0.39245869561714714
2004-12-22 23:00:00,956.0,795.5,915.0,132.0,1083.5,4.4749999046326,43.900000572205,0.37280514969197825
2004-12-23 00:00:00,972.5,784.75,915.5,127.0,1085.5,5.2249999046326,44.075000762939,0.39386137865690807
2004-12-23 01:00:00,951.75,790.0,921.25,113.0,1037.5,4.3000000119209,46.425000190735,0.389571824011071
2004-12-23 02:00:00,968.75,772.75,888.5,128.0,1064.0,2.9749999642372,52.47500038147,0.40210691178991914
2004-12-23 03:00:00,918.75,692.5,955.25,,978.75,2.3499999642372,56.324999809265,0.413382091878465
2004-12-23 04:00:00,873.75,657.0,984.5,85.0,929.5,1.4500000029802,61.425000190735,0.42350843693912316
2004-12-23 05:00:00,806.25,553.75,1205.5,77.0,783.25,4.0499999523163,50.35000038147,0.41535671645285144
2004-12-23 06:00:00,874.25,622.75,1096.25,78.0,831.0,2.799999922514,55.174999237061,0.4177275966355066
2004-12-23 07:00:00,961.25,779.25,917.25,115.0,982.5,1.2000000104308,61.375000953674,0.41585286818261563
2004-12-23 08:00:00,1194.75,1095.75,668.0,169.0,1315.0,1.375,61.349999427795,0.42078698438107265
2004-12-23 09:00:00,1184.25,1148.0,651.0,174.0,1389.0,2.1999999880791,58.074999809265,0.4218225005160914
2004-12-23 10:00:00,1135.25,1075.5,685.0,171.0,1395.75,4.2749999165535,49.400000572205,0.4138298284341344
2004-12-23 11:00:00,1210.5,1176.5,620.0,179.0,1584.5,6.5750000476837,42.5,0.4159885605180259
2004-12-23 12:00:00,1227.5,1177.75,621.0,193.0,1627.75,8.0249999761581,38.324999809265,0.4132585421681223
2004-12-23 13:00:00,1246.75,1187.5,598.25,210.0,1692.0,9.0500001907349,36.14999961853,0.4171672405749105
2004-12-23 14:00:00,1335.75,1255.75,567.25,224.0,1828.0,10.000000238419,34.675001144409,0.4259261086873679
2004-12-23 15:00:00,1204.75,1078.5,652.25,175.0,1475.5,11.024999856949,32.974999427795,0.4330676366262013
2004-12-23 16:00:00,1305.0,1237.75,565.25,177.0,1639.75,11.349999666214,33.575000762939,0.4503552220539371
2004-12-23 17:00:00,1567.5,1528.0,455.25,208.0,2046.0,9.4250001907349,41.324999809265,0.48881011887762404
2004-12-23 18:00:00,1629.5,1621.75,421.0,247.0,2238.25,7.9750000238419,45.924999237061,0.4935670480491469
2004-12-23 19:00:00,1703.5,1689.0,402.25,242.0,2480.25,7.1000000238419,50.300000190735,0.5099583575476886
2004-12-23 20:00:00,1701.0,1691.75,401.75,252.0,2415.0,6.1749999523163,56.875,0.5419232286875847
2004-12-23 21:00:00,1564.25,1461.75,471.75,228.0,2180.75,6.3250000476837,57.925000190735,0.5575256585609403
2004-12-23 22:00:00,1440.75,1313.75,516.75,196.0,2050.75,6.1999999284744,56.800000190735,0.5421200002369378
2004-12-23 23:00:00,1376.0,1208.5,548.75,190.0,2040.75,6.1499998569489,54.675000190735,0.5200849426302332
2004-12-24 00:00:00,1411.75,1216.0,542.5,187.0,2059.25,6.0249998569489,55.60000038147,0.5244498691304662
2004-12-24 01:00:00,1352.25,1136.5,567.25,174.0,2016.0,5.1499998569489,59.025000572205,0.524782167519357
2004-12-24 02:00:00,1284.5,1051.5,605.0,158.0,1967.25,5.0750000476837,58.449998855591,0.5170331542920783
2004-12-24 03:00:00,1262.75,996.5,624.5,,1959.5,4.674999833107,60.77499961853,0.523186281952863
2004-12-24 04:00:00,1199.5,928.75,664.25,132.0,1847.0,4.1999999284744,63.099999427795,0.5258974158137169
2004-12-24 05:00:00,1187.25,930.5,668.5,121.0,1791.5,4.2749999761581,64.099999427795,0.5369735134910905
2004-12-24 06:00:00,1165.75,909.25,691.0,136.0,1679.75,4.8000001907349,61.85000038147,0.5369860847490916
2004-12-24 07:00:00,1208.5,957.75,665.5,138.0,1662.0,5.3249999284744,61.124999046326,0.5499359112534773
2004-12-24 08:00:00,1348.5,1135.75,575.25,149.0,1810.25,5.6999999284744,61.300000190735,0.565676236104921
2004-12-24 09:00:00,1457.75,1306.75,497.0,165.0,2103.25,6.0500000715256,60.525001525879,0.5718676429573071
2004-12-24 10:00:00,1461.5,1263.25,510.25,170.0,2082.0,6.6999999284744,59.674999237061,0.5890156151255669
2004-12-24 11:00:00,1448.0,1262.75,511.25,165.0,1970.5,7.2000000476837,58.64999961853,0.5986012735889418
2004-12-24 12:00:00,1419.0,1253.5,523.75,167.0,1949.5,8.0000001192093,55.900000572205,0.6017695643310879
2004-12-24 13:00:00,1560.6666666667,1425.0,465.0,197.0,2101.0,9.8000001907349,52.366667429606,0.6348618751073066
2004-12-24 14:00:00,1558.25,1375.0,470.75,217.0,2112.0,10.549999952316,51.075000762939,0.6503419531421694
2004-12-24 15:00:00,1437.5,1208.25,528.0,204.0,1961.5,10.775000095367,52.375,0.6767498847453645
2004-12-24 16:00:00,1531.75,1355.75,474.0,193.0,2032.75,10.600000143051,55.25,0.7058010096166148
2004-12-24 17:00:00,1522.0,1336.75,478.5,192.0,2034.25,10.350000143051,57.02499961853,0.7166833133983336
2004-12-24 18:00:00,1514.0,1338.0,474.0,175.0,2018.0,10.199999809265,58.299999237061,0.725557340090912
2004-12-24 19:00:00,,,,168.0,,,,
2004-12-24 20:00:00,,,,170.0,,,,
2004-12-24 21:00:00,,,,157.0,,,,
2004-12-24 22:00:00,,,,143.0,,,,
2004-12-24 23:00:00,,,,152.0,,,,
2004-12-25 00:00:00,1504.75,1167.75,525.25,169.0,2065.75,9.4249999523163,66.074998855591,0.7815638883982673
2004-12-25 01:00:00,1458.0,1122.5,539.5,164.0,2029.75,9.5750002861023,65.875,0.7869192307252352
2004-12-25 02:00:00,1431.25,1099.5,553.25,154.0,1913.0,9.5250000953674,66.200000762939,0.7882076118803907
2004-12-25 03:00:00,1366.25,1027.25,583.25,,1901.25,9.2250001430511,67.25,0.7850601511035209
2004-12-25 04:00:00,1332.0,996.5,601.0,130.0,1782.5,9.0500001907349,68.675001144409,0.7925023797014606
2004-12-25 05:00:00,1242.5,923.5,647.5,119.0,1533.75,9.0250000953674,69.77499961853,0.8038697699645777
2004-12-25 06:00:00,1251.0,924.0,643.75,106.0,1568.25,8.8999998569489,70.500001907349,0.8055506600725533
2004-12-25 07:00:00,1258.75,943.5,630.75,111.0,1622.0,8.9499998092651,70.425001144409,0.8073536609576336
2004-12-25 08:00:00,1268.0,925.5,644.5,122.0,1628.0,9.0750000476837,69.599998474121,0.8045018393462856
2004-12-25 09:00:00,1287.5,955.5,623.25,121.0,1553.0,9.0499999523163,70.825000762939,0.8173131391215048
2004-12-25 10:00:00,1410.25,1015.25,593.5,136.0,1768.5,9.8250000476837,68.550001144409,0.8324226654275921
2004-12-25 11:00:00,1373.75,998.75,597.75,138.0,1776.0,10.199999809265,67.27499961853,0.837253351914425
2004-12-25 12:00:00,1457.5,1089.75,552.75,147.0,1897.5,10.725000143051,65.049999237061,0.8377927545361514
2004-12-25 13:00:00,1609.0,1242.75,505.25,178.0,2100.25,11.375,62.925000190735,0.8454088467877099
2004-12-25 14:00:00,1424.25,1090.25,566.25,176.0,1895.75,12.199999809265,61.050000190735,0.8651761523898368
2004-12-25 15:00:00,1330.75,966.0,632.75,159.0,1744.75,12.125,61.849999427795,0.8722827237149631
2004-12-25 16:00:00,1433.5,1092.75,561.0,168.0,1892.75,11.674999952316,65.550001144409,0.8979645531531419
2004-12-25 17:00:00,1542.0,1160.75,531.25,181.0,1972.0,11.375,67.875,0.9119129964526355
2004-12-25 18:00:00,1651.0,1233.75,501.0,184.0,2019.5,11.174999952316,70.77499961853,0.9386094331222823
2004-12-25 19:00:00,1633.25,1239.75,496.25,170.0,1905.75,10.875000238419,75.875,0.9868043844935401
2004-12-25 20:00:00,1739.0,1333.0,460.25,174.0,1832.0,11.274999856949,78.325000762939,1.0455039957069656
2004-12-25 21:00:00,1523.25,1131.5,540.75,136.0,1470.0,10.300000190735,82.775001525879,1.0369124792135722
2004-12-25 22:00:00,1543.25,1174.25,520.5,127.0,1493.75,10.400000095367,82.52499961853,1.0405576109021784
2004-12-25 23:00:00,1468.5,1085.75,564.0,125.0,1393.75,11.025000095367,81.675001144409,1.0726550683618508
2004-12-26 00:00:00,1271.25,886.25,687.75,121.0,1112.75,11.724999666214,79.77499961853,1.0963739737679328
2004-12-26 01:00:00,1160.75,810.25,774.5,117.0,958.25,11.624999761581,80.0,1.0923719823451599
2004-12-26 02:00:00,1052.75,680.0,890.25,108.0,806.5,11.349999904633,80.075000762939,1.0740787636024662
2004-12-26 03:00:00,915.5,541.0,1142.75,,536.25,11.699999809265,74.10000038147,1.0167342888468798
2004-12-26 04:00:00,899.5,522.25,1241.75,55.0,470.5,10.825000047684,78.700000762939,1.0202186133660418
2004-12-26 05:00:00,855.0,479.25,1318.75,46.0,450.0,10.724999904633,81.500001907349,1.0496558160277147
2004-12-26 06:00:00,848.0,463.5,1424.5,46.0,437.75,10.875,80.300001144409,1.0443544247019807
2004-12-26 07:00:00,872.75,484.5,1305.25,67.0,511.5,10.700000047684,80.700000762939,1.0376603630215742
2004-12-26 08:00:00,945.25,569.0,1139.75,90.0,631.75,10.549999952316,81.799999237061,1.0415657459854548
2004-12-26 09:00:00,1003.0,617.5,1002.75,117.0,754.25,10.350000143051,82.89999961853,1.0418771907895408
2004-12-26 10:00:00,1040.5,659.0,908.0,118.0,791.75,10.550000190735,82.074998855591,1.045067353752644
2004-12-26 11:00:00,1035.75,684.75,941.75,112.0,776.0,11.525000095367,72.575000762939,0.9845874690730967
2004-12-26 12:00:00,1123.5,799.25,774.5,134.0,969.25,12.774999856949,65.549999237061,0.9639731187034855
2004-12-26 13:00:00,1130.25,802.75,772.0,127.0,975.25,13.924999952316,60.925000190735,0.9643645305362419
2004-12-26 14:00:00,991.0,632.0,980.75,88.0,636.75,14.875,57.85000038147,0.9726415806868067
2004-12-26 15:00:00,988.0,596.25,1056.25,57.0,540.5,14.75,63.5,1.059217655394249
2004-12-26 16:00:00,1162.75,801.0,771.75,99.0,876.25,13.625000238419,68.900001525879,1.0699265509391143
2004-12-26 17:00:00,1226.25,852.75,725.0,129.0,1029.25,13.575000047684,68.875,1.066128339123052
2004-12-26 18:00:00,1285.75,941.5,687.25,137.0,1103.25,13.525000095367,67.125000953674,1.0357259213755436
2004-12-26 19:00:00,1422.5,1116.25,553.25,146.0,1368.75,12.325000047684,75.375,1.0768269643411872
2004-12-26 20:00:00,1408.0,1087.5,559.75,139.0,1380.75,11.650000095367,79.974998474121,1.0937997924132057
2004-12-26 21:00:00,1177.75,866.25,699.5,128.0,1093.75,11.75,82.674999237061,1.138069129402557
2004-12-26 22:00:00,984.75,700.75,876.75,106.0,834.75,11.849999904633,77.52499961853,1.0741009237259642
2004-12-26 23:00:00,1112.5,775.5,827.5,114.0,880.75,11.974999904633,72.27499961853,1.0094846947399772
2004-12-27 00:00:00,1178.25,873.0,700.0,137.0,986.5,11.224999904633,79.575000762939,1.058746685039255
2004-12-27 01:00:00,1023.5,705.25,875.5,114.0,806.75,11.524999856949,74.174999237061,1.006293804633009
2004-12-27 02:00:00,953.5,630.25,988.25,92.0,663.5,11.625,68.925001144409,0.9411467661962472
2004-12-27 03:00:00,874.5,547.75,1165.25,,524.5,11.450000047684,67.449998855591,0.9106215261022774
2004-12-27 04:00:00,877.0,525.66666666667,1171.3333333333,55.0,496.33333333333,11.733333269755,64.633332570394,0.8887562197470806
2004-12-27 05:00:00,825.5,465.0,1322.0,46.0,433.0,11.949999809265,61.14999961853,0.8527204497926808
2004-12-27 06:00:00,862.25,534.75,1192.5,67.0,524.25,12.474999904633,57.324999809265,0.8269100550413157
2004-12-27 07:00:00,937.75,652.75,970.0,95.0,746.5,12.274999856949,60.125000953674,0.856197918967552
2004-12-27 08:00:00,1204.75,943.25,687.5,133.0,1052.0,11.499999761581,68.675001144409,0.9301699005602728
2004-12-27 09:00:00,1171.0,978.25,636.75,138.0,1091.5,12.475000143051,63.175000190735,0.9112960115222645
2004-12-27 10:00:00,1131.0,925.5,684.0,127.0,1036.25,12.850000143051,63.174999237061,0.9335320735403515
2004-12-27 11:00:00,1073.75,831.75,748.25,119.0,934.25,13.549999952316,59.924999237061,0.9261094220029422
2004-12-27 12:00:00,1061.75,822.25,764.25,113.0,916.5,13.399999856949,61.27499961853,0.937936401069654
2004-12-27 13:00:00,1044.75,799.5,795.75,109.0,839.25,14.375,57.149998664856,0.9308845573766749
2004-12-27 14:00:00,1034.0,763.25,840.0,97.0,760.5,15.0,57.22500038147,0.9697733950378342
2004-12-27 15:00:00,1186.0,899.0,695.0,117.0,926.0,12.39999961853,72.599998474121,1.0422059703739446
2004-12-27 16:00:00,1256.25,995.5,625.25,132.0,1104.0,12.824999809265,73.550001144409,1.0850994470306161
2004-12-27 17:00:00,1137.75,854.0,734.5,117.0,911.25,13.275000095367,68.199998855591,1.0356212587556035
2004-12-27 18:00:00,1138.25,891.25,721.0,110.0,918.0,13.400000333786,66.550001144409,1.0186808789352197
2004-12-27 19:00:00,1113.75,898.75,709.5,119.0,947.5,13.275000095367,63.624999046326,0.9661495997998608
2004-12-27 20:00:00,1107.0,904.5,705.25,116.0,965.5,12.900000095367,62.449999809265,0.9257854138331756
2004-12-27 21:00:00,1117.0,876.25,705.5,123.0,1056.75,12.375,64.650001525879,0.9265869181598192
2004-12-27 22:00:00,1090.0,811.75,753.0,117.0,1001.25,12.075000047684,65.60000038147,0.922188984315682
2004-12-27 23:00:00,954.25,664.5,916.25,100.0,777.0,11.274999856949,69.825000762939,0.9320436206422241
2004-12-28 00:00:00,986.75,715.25,883.75,101.0,796.5,10.999999761581,68.650001525879,0.9001302626544796
2004-12-28 01:00:00,968.5,658.75,944.5,,690.5,11.074999809265,65.27499961853,0.8600618308713208
2004-12-28 02:00:00,938.5,647.75,948.5,,680.25,10.200000047684,66.875,0.8322752746182714
2004-12-28 03:00:00,961.25,654.25,925.25,,754.5,9.5250000953674,70.075000762939,0.8343451415002759
2004-12-28 04:00:00,916.25,622.75,961.75,,725.0,9.7749998569489,69.374998092651,0.8396823722115555
2004-12-28 05:00:00,834.5,483.75,1265.5,,431.75,10.675000190735,62.474999427795,0.8020107993281012
2004-12-28 06:00:00,885.25,572.25,1081.0,,611.5,10.350000143051,64.750000953674,0.8137701979211445
2004-12-28 07:00:00,1087.5,838.75,760.0,,950.5,9.6500000953674,73.075000762939,0.8772386328795452
2004-12-28 08:00:00,1358.25,1157.75,529.0,,1325.5,9.2749998569489,77.0,0.9018437328996431
2004-12-28 09:00:00,1455.5,1388.5,443.25,,1504.0,9.125,77.14999961853,0.894715969492533
2004-12-28 10:00:00,1274.25,1159.0,545.25,,1325.5,10.575000047684,67.949999809265,0.8666250002572554
2004-12-28 11:00:00,1092.25,946.25,691.25,,1043.25,12.724999904633,56.650000572205,0.830418540407666
2004-12-28 12:00:00,1111.25,992.5,661.5,,1058.0,12.975000143051,53.900000572205,0.8028910065014139
2004-12-28 13:00:00,1176.5,1143.25,574.25,,1204.5,13.875,48.97500038147,0.7727449671509395
2004-12-28 14:00:00,1199.25,1137.5,580.75,,1202.5,14.399999856949,49.199999809265,0.8026650062132459
2004-12-28 15:00:00,1120.5,1003.25,656.0,,1057.5,14.349999904633,48.574999809265,0.7899555505860996
2004-12-28 16:00:00,1251.5,1163.75,559.0,,1256.75,13.575000047684,52.825000762939,0.8176875546652068
2004-12-28 17:00:00,1232.75,1144.25,574.5,,1271.0,13.125,54.300000190735,0.8166655252733198
2004-12-28 18:00:00,1214.5,1062.5,615.5,,1214.0,12.424999952316,59.324999809265,0.8530095794046881
2004-12-28 19:00:00,1192.75,1020.0,644.75,,1135.0,12.125,61.525000572205,0.867699200843807
2004-12-28 20:00:00,1194.75,1025.5,636.75,,1150.0,12.024999856949,60.800000190735,0.851957023934567
2004-12-28 21:00:00,1300.75,1080.25,578.5,,1248.25,11.0,73.800000190735,0.9676564181965817
2004-12-28 22:00:00,1125.5,828.0,722.25,,954.5,9.5750000476837,82.874998092651,0.9899951229432428
2004-12-28 23:00:00,1012.5,687.0,872.25,,726.25,8.625,83.52499961853,0.9371915454558529
2004-12-29 00:00:00,981.5,644.75,922.25,,708.0,8.7499997615814,83.02499961853,0.9393120010409534
2004-12-29 01:00:00,969.75,641.5,922.0,,703.5,8.7999999523163,81.174999237061,0.9214208649285112
2004-12-29 02:00:00,958.5,636.5,957.5,,667.25,8.8999998569489,79.049999237061,0.9032450686715707
2004-12-29 03:00:00,924.75,598.25,978.0,,662.25,9.0499999523163,76.500001907349,0.8828020618167652
2004-12-29 04:00:00,847.25,501.5,1198.0,,508.0,8.9999997615814,75.825000762939,0.8721317523075259
2004-12-29 05:00:00,885.0,533.75,1143.5,,529.25,9.125,73.949998855591,0.8576052527181138
2004-12-29 06:00:00,883.25,549.0,1019.25,,606.75,9.4249999523163,70.89999961853,0.8386361006286291
2004-12-29 07:00:00,892.25,587.25,1069.75,,623.0,10.100000143051,65.900001525879,0.8147923013447682
2004-12-29 08:00:00,969.5,677.75,916.25,,732.25,10.050000190735,64.64999961853,0.7967249418352098
2004-12-29 09:00:00,904.25,643.5,948.5,,696.75,9.2750000953674,64.674999237061,0.757490177309113
2004-12-29 10:00:00,919.25,651.5,953.0,,712.0,9.9249999523163,61.349999427795,0.7498911475292996
2004-12-29 11:00:00,929.25,667.5,936.5,,695.75,10.649999856949,59.875,0.7673820037544004
2004-12-29 12:00:00,937.75,728.5,874.25,,702.25,11.149999856949,55.324999809265,0.7325226939604096
2004-12-29 13:00:00,971.0,786.0,811.5,,796.25,12.0,49.324999809265,0.6900491592184764
2004-12-29 14:00:00,913.75,738.5,870.0,,713.5,11.649999856949,46.77499961853,0.6397309791718093
2004-12-29 15:00:00,891.5,718.5,918.25,,635.25,12.024999856949,44.025000572205,0.6168981636274559
2004-12-29 16:00:00,913.0,735.25,904.5,,706.25,11.849999904633,44.324999809265,0.6141183292299573
2004-12-29 17:00:00,928.25,758.75,870.5,,775.25,11.274999856949,45.425000190735,0.606345595171381
2004-12-29 18:00:00,1034.75,941.0,733.75,,964.75,11.324999809265,44.125,0.5909073455981407
2004-12-29 19:00:00,1033.0,939.25,728.5,,979.25,11.150000095367,45.10000038147,0.5971400705415146
2004-12-29 20:00:00,990.0,865.33333333333,764.33333333333,,902.33333333333,10.799999872843,47.299999237061,0.6121706737766952
2004-12-29 21:00:00,933.5,750.0,890.75,,797.75,10.675000190735,47.72500038147,0.6126605210795374
2004-12-29 22:00:00,881.0,669.5,979.0,,697.25,10.5,46.925000190735,0.5955532179142465
2004-12-29 23:00:00,854.75,630.75,1032.5,,626.0,10.150000095367,45.400000572205,0.5631686283748716
2004-12-30 00:00:00,831.75,598.0,1121.75,,537.25,9.7000000476837,46.049999237061,0.5546310511835959
2004-12-30 01:00:00,847.75,639.25,1057.0,,574.25,9.8250000476837,45.199999809265,0.5488767861475639
2004-12-30 02:00:00,805.75,567.25,1163.25,,489.75,9.4000000953674,45.35000038147,0.5355382282189723
2004-12-30 03:00:00,796.25,545.0,1209.5,,450.25,9.2749998569489,44.000000953674,0.5153392871123275
2004-12-30 04:00:00,776.75,493.25,1247.25,,438.25,8.8000001907349,45.22500038147,0.513350908726492
2004-12-30 05:00:00,785.25,504.75,1225.5,,427.5,8.6500000953674,45.625,0.5127820780789395
2004-12-30 06:00:00,765.5,470.25,1316.75,,404.0,8.4749999046326,44.825000762939,0.49799047453479894
2004-12-30 07:00:00,807.5,534.0,1242.5,,480.25,8.7249999046326,43.425000190735,0.4904822027942887
